Date,Price,Open,High,Low,Vol.,Change %
2023-03-30,54.57,55.25,55.77,54.39,33890.0,-0.016
2023-03-31,55.62,54.57,56.34,54.13,40210.0,0.0192
2023-04-03,56.78,56.75,57.51,56.25,39810.0,0.0209
2023-04-04,55.9,56.78,57.3,55.17,36310.0,-0.0155
2023-04-05,55.44,55.97,56.43,55.34,35560.0,-0.0082
2023-04-06,54.73,55.44,55.57,54.28,57920.0,-0.0128
2023-04-07,54.73,54.73,54.73,54.73,,0.0
2023-04-10,54.73,54.97,55.32,54.28,46360.0,0.0
2023-04-11,55.01,54.72,55.66,54.56,52240.0,0.0051
2023-04-12,54.16,55.0,55.0,53.69,55500.0,-0.0155
2023-04-13,53.83,54.11,54.28,53.53,49810.0,-0.0061
2023-04-14,53.77,53.79,53.94,52.79,53800.0,-0.0011
2023-04-17,54.7,53.82,54.84,53.48,59350.0,0.0173
2023-04-18,55.53,54.64,56.21,54.52,57900.0,0.0152
2023-04-19,55.16,55.53,56.2,54.75,52080.0,-0.0067
2023-04-20,54.61,55.1,55.49,54.29,68250.0,-0.01
2023-04-21,53.57,54.66,55.03,53.38,68550.0,-0.019
2023-04-24,52.76,53.57,53.78,52.64,77890.0,-0.0151
2023-04-25,52.14,52.77,52.97,51.92,90540.0,-0.0118
2023-04-26,52.5,52.14,52.85,51.85,73690.0,0.0069
2023-04-27,50.83,52.55,52.61,50.57,86210.0,-0.0318
2023-04-28,51.67,50.9,51.84,50.57,81630.0,0.0165
2023-05-01,51.81,51.62,52.09,51.0,44790.0,0.0027
2023-05-02,51.79,51.81,52.6,51.67,61900.0,-0.0004
2023-05-03,52.64,51.87,52.76,50.93,74670.0,0.0164
2023-05-04,52.48,52.4,53.29,52.18,62150.0,-0.003
2023-05-05,54.33,52.48,54.57,52.37,83410.0,0.0353
2023-05-08,53.65,54.36,55.12,53.46,66760.0,-0.0125
2023-05-09,53.04,53.65,53.97,52.79,65880.0,-0.0114
2023-05-10,52.05,53.04,53.2,51.95,64610.0,-0.0187
2023-05-11,51.15,52.05,52.24,51.08,82220.0,-0.0173
2023-05-12,49.52,51.21,51.5,49.0,87320.0,-0.0319
2023-05-15,49.6,48.99,50.27,48.64,19380.0,0.0016
2023-05-16,47.47,49.6,49.65,47.07,23920.0,-0.0429
2023-05-17,46.55,47.6,48.06,45.94,54110.0,-0.0194
2023-05-18,47.41,46.76,47.8,46.06,26570.0,0.0185
2023-05-19,47.35,47.62,49.07,47.03,26650.0,-0.0013
2023-05-22,48.79,47.4,49.13,46.79,18620.0,0.0304
2023-05-23,47.87,48.79,48.88,47.43,15940.0,-0.0189
2023-05-24,48.08,47.86,48.91,47.6,11370.0,0.0044
2023-05-25,48.53,48.15,49.08,47.99,13910.0,0.0094
2023-05-26,48.89,48.6,49.65,48.48,16030.0,0.0074
2023-05-28,48.85,48.84,48.85,48.84,,-0.0008
2023-05-29,48.85,48.85,48.85,48.85,,0.0
2023-05-30,46.32,48.92,49.05,46.05,17940.0,-0.0518
2023-05-31,46.31,46.33,46.66,44.68,26230.0,-0.0002
2023-06-01,47.84,46.37,48.0,46.28,27010.0,0.033
2023-06-02,49.47,47.79,49.5,47.68,25920.0,0.0341
2023-06-05,49.19,49.56,49.88,48.69,18250.0,-0.0057
2023-06-06,50.56,49.2,50.64,48.61,34720.0,0.0279
2023-06-07,49.99,50.5,51.09,49.78,33150.0,-0.0113
2023-06-08,51.58,50.04,51.76,49.84,32100.0,0.0318
2023-06-09,53.5,51.35,53.83,51.27,41020.0,0.0372
2023-06-12,53.07,53.62,53.88,52.78,21370.0,-0.008
2023-06-13,54.57,53.25,54.7,53.05,23090.0,0.0283
2023-06-14,54.92,54.75,55.63,53.78,19610.0,0.0064
2023-06-15,57.45,54.98,57.84,54.8,33490.0,0.0461
2023-06-16,58.76,57.45,59.39,57.43,30350.0,0.0228
2023-06-18,59.8,59.8,59.8,59.8,,0.0177
2023-06-19,59.87,59.87,59.87,59.87,,0.0012
2023-06-20,58.73,59.0,59.16,57.77,27440.0,-0.019
2023-06-21,54.73,58.37,58.37,54.73,34760.0,-0.0681
2023-06-22,54.83,53.9,54.9,52.08,44630.0,0.0018
2023-06-23,56.57,54.83,56.68,54.63,40880.0,0.0317
2023-06-26,58.0,56.73,58.08,56.48,37800.0,0.0253
2023-06-27,58.9,57.95,59.0,56.24,43920.0,0.0155
2023-06-28,57.67,58.9,60.2,57.17,49930.0,-0.0209
2023-06-29,57.7,57.84,58.68,57.17,39770.0,0.0005
2023-06-30,61.7,57.9,61.7,57.82,51750.0,0.0693
2023-07-03,63.67,61.87,63.97,61.56,39800.0,0.0319
2023-07-05,65.03,63.88,65.67,63.88,31540.0,0.0214
2023-07-06,62.98,65.04,65.07,62.45,33140.0,-0.0315
2023-07-07,62.57,63.0,63.54,62.19,21970.0,-0.0065
2023-07-10,65.33,62.57,66.27,62.57,35790.0,0.0441
2023-07-11,64.63,65.33,65.36,64.25,24710.0,-0.0107
2023-07-12,64.34,65.08,65.9,63.2,38620.0,-0.0045
2023-07-13,65.69,64.34,66.03,64.05,32770.0,0.021
2023-07-14,65.05,65.75,66.62,64.21,24730.0,-0.0097
2023-07-17,62.57,62.91,64.15,62.21,25750.0,-0.0381
2023-07-18,61.88,62.55,63.12,61.4,20270.0,-0.011
2023-07-19,63.6,62.0,64.82,61.93,22590.0,0.0278
2023-07-20,65.01,63.65,65.27,63.42,26650.0,0.0222
2023-07-21,66.02,64.7,66.31,64.7,40040.0,0.0155
2023-07-24,68.21,66.3,69.12,66.1,41050.0,0.0332
2023-07-25,68.48,67.96,68.56,66.81,44230.0,0.004
2023-07-26,66.97,68.48,68.66,66.57,53300.0,-0.0221
2023-07-27,65.82,67.05,67.3,65.0,48630.0,-0.0172
2023-07-28,65.64,65.9,66.62,65.18,34810.0,-0.0027
2023-07-31,63.11,65.8,65.8,62.32,24350.0,-0.0385
